,Year,Ridership,city,report type,url,row_num,type,station
2827,2018,1540.0,Pomona,"['\n                    Pomona, CA (POS)\n                ']",https://www.railpassengers.org//site/assets/files/2348/pos.pdf,425,stations,"Pomona, CA (POS)"
2828,2012,16062.0,Pontiac,"['\n                    Pontiac, IL (PON)\n                ']",https://www.railpassengers.org//site/assets/files/2350/pon.pdf,426,stations,"Pontiac, IL (PON)"
2829,2012,16062.0,Pontiac,"['\n                    Pontiac, MI (PNT)\n                ']",https://www.railpassengers.org//site/assets/files/2351/pnt.pdf,427,stations,"Pontiac, MI (PNT)"
2830,2013,16517.0,Pontiac,"['\n                    Pontiac, IL (PON)\n                ']",https://www.railpassengers.org//site/assets/files/2350/pon.pdf,426,stations,"Pontiac, IL (PON)"
2831,2013,16517.0,Pontiac,"['\n                    Pontiac, MI (PNT)\n                ']",https://www.railpassengers.org//site/assets/files/2351/pnt.pdf,427,stations,"Pontiac, MI (PNT)"
2832,2014,15897.0,Pontiac,"['\n                    Pontiac, IL (PON)\n                ']",https://www.railpassengers.org//site/assets/files/2350/pon.pdf,426,stations,"Pontiac, IL (PON)"
2833,2014,15897.0,Pontiac,"['\n                    Pontiac, MI (PNT)\n                ']",https://www.railpassengers.org//site/assets/files/2351/pnt.pdf,427,stations,"Pontiac, MI (PNT)"
2834,2015,15714.0,Pontiac,"['\n                    Pontiac, IL (PON)\n                ']",https://www.railpassengers.org//site/assets/files/2350/pon.pdf,426,stations,"Pontiac, IL (PON)"
2835,2015,15714.0,Pontiac,"['\n                    Pontiac, MI (PNT)\n                ']",https://www.railpassengers.org//site/assets/files/2351/pnt.pdf,427,stations,"Pontiac, MI (PNT)"
2836,2016,12870.0,Pontiac,"['\n                    Pontiac, IL (PON)\n                ']",https://www.railpassengers.org//site/assets/files/2350/pon.pdf,426,stations,"Pontiac, IL (PON)"
2837,2016,12870.0,Pontiac,"['\n                    Pontiac, MI (PNT)\n                ']",https://www.railpassengers.org//site/assets/files/2351/pnt.pdf,427,stations,"Pontiac, MI (PNT)"
2838,2017,13107.0,Pontiac,"['\n                    Pontiac, IL (PON)\n                ']",https://www.railpassengers.org//site/assets/files/2350/pon.pdf,426,stations,"Pontiac, IL (PON)"
2839,2017,13107.0,Pontiac,"['\n                    Pontiac, MI (PNT)\n                ']",https://www.railpassengers.org//site/assets/files/2351/pnt.pdf,427,stations,"Pontiac, MI (PNT)"
2840,2018,13964.0,Pontiac,"['\n                    Pontiac, IL (PON)\n                ']",https://www.railpassengers.org//site/assets/files/2350/pon.pdf,426,stations,"Pontiac, IL (PON)"
2841,2018,13964.0,Pontiac,"['\n                    Pontiac, MI (PNT)\n                ']",https://www.railpassengers.org//site/assets/files/2351/pnt.pdf,427,stations,"Pontiac, MI (PNT)"
2842,2012,16062.0,Pontiac,"['\n                    Pontiac, IL (PON)\n                ']",https://www.railpassengers.org//site/assets/files/2350/pon.pdf,426,stations,"Pontiac, IL (PON)"
2843,2012,16062.0,Pontiac,"['\n                    Pontiac, MI (PNT)\n                ']",https://www.railpassengers.org//site/assets/files/2351/pnt.pdf,427,stations,"Pontiac, MI (PNT)"
2844,2013,16517.0,Pontiac,"['\n                    Pontiac, IL (PON)\n                ']",https://www.railpassengers.org//site/assets/files/2350/pon.pdf,426,stations,"Pontiac, IL (PON)"
2845,2013,16517.0,Pontiac,"['\n                    Pontiac, MI (PNT)\n                ']",https://www.railpassengers.org//site/assets/files/2351/pnt.pdf,427,stations,"Pontiac, MI (PNT)"
2846,2014,15897.0,Pontiac,"['\n                    Pontiac, IL (PON)\n                ']",https://www.railpassengers.org//site/assets/files/2350/pon.pdf,426,stations,"Pontiac, IL (PON)"
2847,2014,15897.0,Pontiac,"['\n                    Pontiac, MI (PNT)\n                ']",https://www.railpassengers.org//site/assets/files/2351/pnt.pdf,427,stations,"Pontiac, MI (PNT)"
2848,2015,15714.0,Pontiac,"['\n                    Pontiac, IL (PON)\n                ']",https://www.railpassengers.org//site/assets/files/2350/pon.pdf,426,stations,"Pontiac, IL (PON)"
2849,2015,15714.0,Pontiac,"['\n                    Pontiac, MI (PNT)\n                ']",https://www.railpassengers.org//site/assets/files/2351/pnt.pdf,427,stations,"Pontiac, MI (PNT)"
2850,2016,12870.0,Pontiac,"['\n                    Pontiac, IL (PON)\n                ']",https://www.railpassengers.org//site/assets/files/2350/pon.pdf,426,stations,"Pontiac, IL (PON)"
2851,2016,12870.0,Pontiac,"['\n                    Pontiac, MI (PNT)\n                ']",https://www.railpassengers.org//site/assets/files/2351/pnt.pdf,427,stations,"Pontiac, MI (PNT)"
2852,2017,13107.0,Pontiac,"['\n                    Pontiac, IL (PON)\n                ']",https://www.railpassengers.org//site/assets/files/2350/pon.pdf,426,stations,"Pontiac, IL (PON)"
2853,2017,13107.0,Pontiac,"['\n                    Pontiac, MI (PNT)\n                ']",https://www.railpassengers.org//site/assets/files/2351/pnt.pdf,427,stations,"Pontiac, MI (PNT)"
2854,2018,13964.0,Pontiac,"['\n                    Pontiac, IL (PON)\n                ']",https://www.railpassengers.org//site/assets/files/2350/pon.pdf,426,stations,"Pontiac, IL (PON)"
2855,2018,13964.0,Pontiac,"['\n                    Pontiac, MI (PNT)\n                ']",https://www.railpassengers.org//site/assets/files/2351/pnt.pdf,427,stations,"Pontiac, MI (PNT)"
2856,2012,5938.0,Poplar Bluff,"['\n                    Poplar Bluff, MO (PBF)\n                ']",https://www.railpassengers.org//site/assets/files/2352/pbf.pdf,428,stations,"Poplar Bluff, MO (PBF)"
2857,2013,5829.0,Poplar Bluff,"['\n                    Poplar Bluff, MO (PBF)\n                ']",https://www.railpassengers.org//site/assets/files/2352/pbf.pdf,428,stations,"Poplar Bluff, MO (PBF)"
2858,2014,6017.0,Poplar Bluff,"['\n                    Poplar Bluff, MO (PBF)\n                ']",https://www.railpassengers.org//site/assets/files/2352/pbf.pdf,428,stations,"Poplar Bluff, MO (PBF)"
2859,2015,5447.0,Poplar Bluff,"['\n                    Poplar Bluff, MO (PBF)\n                ']",https://www.railpassengers.org//site/assets/files/2352/pbf.pdf,428,stations,"Poplar Bluff, MO (PBF)"
2860,2016,4764.0,Poplar Bluff,"['\n                    Poplar Bluff, MO (PBF)\n                ']",https://www.railpassengers.org//site/assets/files/2352/pbf.pdf,428,stations,"Poplar Bluff, MO (PBF)"
2861,2017,4900.0,Poplar Bluff,"['\n                    Poplar Bluff, MO (PBF)\n                ']",https://www.railpassengers.org//site/assets/files/2352/pbf.pdf,428,stations,"Poplar Bluff, MO (PBF)"
2862,2018,4640.0,Poplar Bluff,"['\n                    Poplar Bluff, MO (PBF)\n                ']",https://www.railpassengers.org//site/assets/files/2352/pbf.pdf,428,stations,"Poplar Bluff, MO (PBF)"
2863,2012,2264.0,Port Henry,"['\n                    Port Henry, NY (POH)\n                ']",https://www.railpassengers.org//site/assets/files/2354/poh.pdf,429,stations,"Port Henry, NY (POH)"
2864,2013,2302.0,Port Henry,"['\n                    Port Henry, NY (POH)\n                ']",https://www.railpassengers.org//site/assets/files/2354/poh.pdf,429,stations,"Port Henry, NY (POH)"
2865,2014,2163.0,Port Henry,"['\n                    Port Henry, NY (POH)\n                ']",https://www.railpassengers.org//site/assets/files/2354/poh.pdf,429,stations,"Port Henry, NY (POH)"
2866,2015,2472.0,Port Henry,"['\n                    Port Henry, NY (POH)\n                ']",https://www.railpassengers.org//site/assets/files/2354/poh.pdf,429,stations,"Port Henry, NY (POH)"
2867,2016,2395.0,Port Henry,"['\n                    Port Henry, NY (POH)\n                ']",https://www.railpassengers.org//site/assets/files/2354/poh.pdf,429,stations,"Port Henry, NY (POH)"
2868,2017,2488.0,Port Henry,"['\n                    Port Henry, NY (POH)\n                ']",https://www.railpassengers.org//site/assets/files/2354/poh.pdf,429,stations,"Port Henry, NY (POH)"
2869,2018,2603.0,Port Henry,"['\n                    Port Henry, NY (POH)\n                ']",https://www.railpassengers.org//site/assets/files/2354/poh.pdf,429,stations,"Port Henry, NY (POH)"
2870,2012,26419.0,Port Huron,"['\n                    Port Huron, MI (PTH)\n                ']",https://www.railpassengers.org//site/assets/files/2355/pth.pdf,430,stations,"Port Huron, MI (PTH)"
2871,2013,29141.0,Port Huron,"['\n                    Port Huron, MI (PTH)\n                ']",https://www.railpassengers.org//site/assets/files/2355/pth.pdf,430,stations,"Port Huron, MI (PTH)"
2872,2014,29027.0,Port Huron,"['\n                    Port Huron, MI (PTH)\n                ']",https://www.railpassengers.org//site/assets/files/2355/pth.pdf,430,stations,"Port Huron, MI (PTH)"
2873,2015,23524.0,Port Huron,"['\n                    Port Huron, MI (PTH)\n                ']",https://www.railpassengers.org//site/assets/files/2355/pth.pdf,430,stations,"Port Huron, MI (PTH)"
2874,2016,20033.0,Port Huron,"['\n                    Port Huron, MI (PTH)\n                ']",https://www.railpassengers.org//site/assets/files/2355/pth.pdf,430,stations,"Port Huron, MI (PTH)"
2875,2017,20452.0,Port Huron,"['\n                    Port Huron, MI (PTH)\n                ']",https://www.railpassengers.org//site/assets/files/2355/pth.pdf,430,stations,"Port Huron, MI (PTH)"
2876,2018,19593.0,Port Huron,"['\n                    Port Huron, MI (PTH)\n                ']",https://www.railpassengers.org//site/assets/files/2355/pth.pdf,430,stations,"Port Huron, MI (PTH)"
2877,2012,Partial Data,Port Kent,"['\n                    Port Kent, NY (PRK)\n                ']",https://www.railpassengers.org//site/assets/files/2356/prk.pdf,431,stations,"Port Kent, NY (PRK)"
2878,2013,Partial Data,Port Kent,"['\n                    Port Kent, NY (PRK)\n                ']",https://www.railpassengers.org//site/assets/files/2356/prk.pdf,431,stations,"Port Kent, NY (PRK)"
2879,2014,Partial Data,Port Kent,"['\n                    Port Kent, NY (PRK)\n                ']",https://www.railpassengers.org//site/assets/files/2356/prk.pdf,431,stations,"Port Kent, NY (PRK)"
2880,2015,Partial Data,Port Kent,"['\n                    Port Kent, NY (PRK)\n                ']",https://www.railpassengers.org//site/assets/files/2356/prk.pdf,431,stations,"Port Kent, NY (PRK)"
2881,2016,Partial Data,Port Kent,"['\n                    Port Kent, NY (PRK)\n                ']",https://www.railpassengers.org//site/assets/files/2356/prk.pdf,431,stations,"Port Kent, NY (PRK)"
2882,2017,Partial Data,Port Kent,"['\n                    Port Kent, NY (PRK)\n                ']",https://www.railpassengers.org//site/assets/files/2356/prk.pdf,431,stations,"Port Kent, NY (PRK)"
2883,2018,Partial Data,Port Kent,"['\n                    Port Kent, NY (PRK)\n                ']",https://www.railpassengers.org//site/assets/files/2356/prk.pdf,431,stations,"Port Kent, NY (PRK)"
2884,2012,6747.0,Portage,"['\n                    Portage, WI (POG)\n                ']",https://www.railpassengers.org//site/assets/files/2357/pog.pdf,432,stations,"Portage, WI (POG)"
2885,2013,7455.0,Portage,"['\n                    Portage, WI (POG)\n                ']",https://www.railpassengers.org//site/assets/files/2357/pog.pdf,432,stations,"Portage, WI (POG)"
2886,2014,5847.0,Portage,"['\n                    Portage, WI (POG)\n                ']",https://www.railpassengers.org//site/assets/files/2357/pog.pdf,432,stations,"Portage, WI (POG)"
2887,2015,6116.0,Portage,"['\n                    Portage, WI (POG)\n                ']",https://www.railpassengers.org//site/assets/files/2357/pog.pdf,432,stations,"Portage, WI (POG)"
2888,2016,7786.0,Portage,"['\n                    Portage, WI (POG)\n                ']",https://www.railpassengers.org//site/assets/files/2357/pog.pdf,432,stations,"Portage, WI (POG)"
2889,2017,9077.0,Portage,"['\n                    Portage, WI (POG)\n                ']",https://www.railpassengers.org//site/assets/files/2357/pog.pdf,432,stations,"Portage, WI (POG)"
2890,2018,7266.0,Portage,"['\n                    Portage, WI (POG)\n                ']",https://www.railpassengers.org//site/assets/files/2357/pog.pdf,432,stations,"Portage, WI (POG)"
2891,2012,207.7,Portland,"['\n                    Portland, ME (POR)\n                ']",https://www.railpassengers.org//site/assets/files/2358/por.pdf,433,stations,"Portland, ME (POR)"
2892,2013,182.4,Portland,"['\n                    Portland, ME (POR)\n                ']",https://www.railpassengers.org//site/assets/files/2358/por.pdf,433,stations,"Portland, ME (POR)"
2893,2014,171.4,Portland,"['\n                    Portland, ME (POR)\n                ']",https://www.railpassengers.org//site/assets/files/2358/por.pdf,433,stations,"Portland, ME (POR)"
2894,2015,129.3,Portland,"['\n                    Portland, ME (POR)\n                ']",https://www.railpassengers.org//site/assets/files/2358/por.pdf,433,stations,"Portland, ME (POR)"
2895,2016,162.7,Portland,"['\n                    Portland, ME (POR)\n                ']",https://www.railpassengers.org//site/assets/files/2358/por.pdf,433,stations,"Portland, ME (POR)"
2896,2017,156.3,Portland,"['\n                    Portland, ME (POR)\n                ']",https://www.railpassengers.org//site/assets/files/2358/por.pdf,433,stations,"Portland, ME (POR)"
2897,2018,166.1,Portland,"['\n                    Portland, ME (POR)\n                ']",https://www.railpassengers.org//site/assets/files/2358/por.pdf,433,stations,"Portland, ME (POR)"
2898,2012,641.1,Portland - Union Station,"['\n                    Portland - Union Station, OR (PDX)\n                ']",https://www.railpassengers.org//site/assets/files/2360/pdx.pdf,434,stations,"Portland - Union Station, OR (PDX)"
2899,2013,632.4,Portland - Union Station,"['\n                    Portland - Union Station, OR (PDX)\n                ']",https://www.railpassengers.org//site/assets/files/2360/pdx.pdf,434,stations,"Portland - Union Station, OR (PDX)"
2900,2014,569.8,Portland - Union Station,"['\n                    Portland - Union Station, OR (PDX)\n                ']",https://www.railpassengers.org//site/assets/files/2360/pdx.pdf,434,stations,"Portland - Union Station, OR (PDX)"
2901,2015,553.3,Portland - Union Station,"['\n                    Portland - Union Station, OR (PDX)\n                ']",https://www.railpassengers.org//site/assets/files/2360/pdx.pdf,434,stations,"Portland - Union Station, OR (PDX)"
2902,2016,578.1,Portland - Union Station,"['\n                    Portland - Union Station, OR (PDX)\n                ']",https://www.railpassengers.org//site/assets/files/2360/pdx.pdf,434,stations,"Portland - Union Station, OR (PDX)"
2903,2017,583.6,Portland - Union Station,"['\n                    Portland - Union Station, OR (PDX)\n                ']",https://www.railpassengers.org//site/assets/files/2360/pdx.pdf,434,stations,"Portland - Union Station, OR (PDX)"
2904,2018,565.9,Portland - Union Station,"['\n                    Portland - Union Station, OR (PDX)\n                ']",https://www.railpassengers.org//site/assets/files/2360/pdx.pdf,434,stations,"Portland - Union Station, OR (PDX)"
2905,2012,86.9,Poughkeepsie,"['\n                    Poughkeepsie, NY (POU)\n                ']",https://www.railpassengers.org//site/assets/files/2362/pou.pdf,435,stations,"Poughkeepsie, NY (POU)"
2906,2013,93.7,Poughkeepsie,"['\n                    Poughkeepsie, NY (POU)\n                ']",https://www.railpassengers.org//site/assets/files/2362/pou.pdf,435,stations,"Poughkeepsie, NY (POU)"
2907,2014,97.3,Poughkeepsie,"['\n                    Poughkeepsie, NY (POU)\n                ']",https://www.railpassengers.org//site/assets/files/2362/pou.pdf,435,stations,"Poughkeepsie, NY (POU)"
2908,2015,99.9,Poughkeepsie,"['\n                    Poughkeepsie, NY (POU)\n                ']",https://www.railpassengers.org//site/assets/files/2362/pou.pdf,435,stations,"Poughkeepsie, NY (POU)"
2909,2016,100.3,Poughkeepsie,"['\n                    Poughkeepsie, NY (POU)\n                ']",https://www.railpassengers.org//site/assets/files/2362/pou.pdf,435,stations,"Poughkeepsie, NY (POU)"
2910,2017,100.8,Poughkeepsie,"['\n                    Poughkeepsie, NY (POU)\n                ']",https://www.railpassengers.org//site/assets/files/2362/pou.pdf,435,stations,"Poughkeepsie, NY (POU)"
2911,2018,93.9,Poughkeepsie,"['\n                    Poughkeepsie, NY (POU)\n                ']",https://www.railpassengers.org//site/assets/files/2362/pou.pdf,435,stations,"Poughkeepsie, NY (POU)"
2912,2012,3125.0,Prince,"['\n                    Prince, WV (PRC)\n                ']",https://www.railpassengers.org//site/assets/files/2364/prc.pdf,436,stations,"Prince, WV (PRC)"
2913,2013,3406.0,Prince,"['\n                    Prince, WV (PRC)\n                ']",https://www.railpassengers.org//site/assets/files/2364/prc.pdf,436,stations,"Prince, WV (PRC)"
2914,2014,3136.0,Prince,"['\n                    Prince, WV (PRC)\n                ']",https://www.railpassengers.org//site/assets/files/2364/prc.pdf,436,stations,"Prince, WV (PRC)"
2915,2015,2925.0,Prince,"['\n                    Prince, WV (PRC)\n                ']",https://www.railpassengers.org//site/assets/files/2364/prc.pdf,436,stations,"Prince, WV (PRC)"
2916,2016,2943.0,Prince,"['\n                    Prince, WV (PRC)\n                ']",https://www.railpassengers.org//site/assets/files/2364/prc.pdf,436,stations,"Prince, WV (PRC)"
2917,2017,2988.0,Prince,"['\n                    Prince, WV (PRC)\n                ']",https://www.railpassengers.org//site/assets/files/2364/prc.pdf,436,stations,"Prince, WV (PRC)"
2918,2018,2162.0,Prince,"['\n                    Prince, WV (PRC)\n                ']",https://www.railpassengers.org//site/assets/files/2364/prc.pdf,436,stations,"Prince, WV (PRC)"
2919,2012,34289.0,Princeton,"['\n                    Princeton, IL (PCT)\n                ']",https://www.railpassengers.org//site/assets/files/2365/pct.pdf,437,stations,"Princeton, IL (PCT)"
2920,2013,35611.0,Princeton,"['\n                    Princeton, IL (PCT)\n                ']",https://www.railpassengers.org//site/assets/files/2365/pct.pdf,437,stations,"Princeton, IL (PCT)"
2921,2014,35412.0,Princeton,"['\n                    Princeton, IL (PCT)\n                ']",https://www.railpassengers.org//site/assets/files/2365/pct.pdf,437,stations,"Princeton, IL (PCT)"
2922,2015,35363.0,Princeton,"['\n                    Princeton, IL (PCT)\n                ']",https://www.railpassengers.org//site/assets/files/2365/pct.pdf,437,stations,"Princeton, IL (PCT)"
2923,2016,36420.0,Princeton,"['\n                    Princeton, IL (PCT)\n                ']",https://www.railpassengers.org//site/assets/files/2365/pct.pdf,437,stations,"Princeton, IL (PCT)"
2924,2017,36230.0,Princeton,"['\n                    Princeton, IL (PCT)\n                ']",https://www.railpassengers.org//site/assets/files/2365/pct.pdf,437,stations,"Princeton, IL (PCT)"
2925,2018,37708.0,Princeton,"['\n                    Princeton, IL (PCT)\n                ']",https://www.railpassengers.org//site/assets/files/2365/pct.pdf,437,stations,"Princeton, IL (PCT)"
2926,2012,40947.0,Princeton Junction,"['\n                    Princeton Junction, NJ (PJC)\n                ']",https://www.railpassengers.org//site/assets/files/2366/pjc.pdf,438,stations,"Princeton Junction, NJ (PJC)"
2927,2013,45685.0,Princeton Junction,"['\n                    Princeton Junction, NJ (PJC)\n                ']",https://www.railpassengers.org//site/assets/files/2366/pjc.pdf,438,stations,"Princeton Junction, NJ (PJC)"
2928,2014,44004.0,Princeton Junction,"['\n                    Princeton Junction, NJ (PJC)\n                ']",https://www.railpassengers.org//site/assets/files/2366/pjc.pdf,438,stations,"Princeton Junction, NJ (PJC)"
2929,2015,41493.0,Princeton Junction,"['\n                    Princeton Junction, NJ (PJC)\n                ']",https://www.railpassengers.org//site/assets/files/2366/pjc.pdf,438,stations,"Princeton Junction, NJ (PJC)"
2930,2016,42226.0,Princeton Junction,"['\n                    Princeton Junction, NJ (PJC)\n                ']",https://www.railpassengers.org//site/assets/files/2366/pjc.pdf,438,stations,"Princeton Junction, NJ (PJC)"
2931,2017,40550.0,Princeton Junction,"['\n                    Princeton Junction, NJ (PJC)\n                ']",https://www.railpassengers.org//site/assets/files/2366/pjc.pdf,438,stations,"Princeton Junction, NJ (PJC)"
2932,2018,37050.0,Princeton Junction,"['\n                    Princeton Junction, NJ (PJC)\n                ']",https://www.railpassengers.org//site/assets/files/2366/pjc.pdf,438,stations,"Princeton Junction, NJ (PJC)"
2933,2012,660.8,Providence,"['\n                    Providence, RI (PVD)\n                ']",https://www.railpassengers.org//site/assets/files/2367/pvd.pdf,439,stations,"Providence, RI (PVD)"
2934,2013,651.4,Providence,"['\n                    Providence, RI (PVD)\n                ']",https://www.railpassengers.org//site/assets/files/2367/pvd.pdf,439,stations,"Providence, RI (PVD)"
2935,2014,658.3,Providence,"['\n                    Providence, RI (PVD)\n                ']",https://www.railpassengers.org//site/assets/files/2367/pvd.pdf,439,stations,"Providence, RI (PVD)"
2936,2015,684.7,Providence,"['\n                    Providence, RI (PVD)\n                ']",https://www.railpassengers.org//site/assets/files/2367/pvd.pdf,439,stations,"Providence, RI (PVD)"
2937,2016,709.3,Providence,"['\n                    Providence, RI (PVD)\n                ']",https://www.railpassengers.org//site/assets/files/2367/pvd.pdf,439,stations,"Providence, RI (PVD)"
2938,2017,735.8,Providence,"['\n                    Providence, RI (PVD)\n                ']",https://www.railpassengers.org//site/assets/files/2367/pvd.pdf,439,stations,"Providence, RI (PVD)"
2939,2018,758.4,Providence,"['\n                    Providence, RI (PVD)\n                ']",https://www.railpassengers.org//site/assets/files/2367/pvd.pdf,439,stations,"Providence, RI (PVD)"
2940,2012,5675.0,Provo,"['\n                    Provo, UT (PRO)\n                ']",https://www.railpassengers.org//site/assets/files/2368/pro.pdf,440,stations,"Provo, UT (PRO)"
2941,2013,6262.0,Provo,"['\n                    Provo, UT (PRO)\n                ']",https://www.railpassengers.org//site/assets/files/2368/pro.pdf,440,stations,"Provo, UT (PRO)"
2942,2014,5299.0,Provo,"['\n                    Provo, UT (PRO)\n                ']",https://www.railpassengers.org//site/assets/files/2368/pro.pdf,440,stations,"Provo, UT (PRO)"
2943,2015,4403.0,Provo,"['\n                    Provo, UT (PRO)\n                ']",https://www.railpassengers.org//site/assets/files/2368/pro.pdf,440,stations,"Provo, UT (PRO)"
2944,2016,5537.0,Provo,"['\n                    Provo, UT (PRO)\n                ']",https://www.railpassengers.org//site/assets/files/2368/pro.pdf,440,stations,"Provo, UT (PRO)"
2945,2017,5095.0,Provo,"['\n                    Provo, UT (PRO)\n                ']",https://www.railpassengers.org//site/assets/files/2368/pro.pdf,440,stations,"Provo, UT (PRO)"
2946,2018,5120.0,Provo,"['\n                    Provo, UT (PRO)\n                ']",https://www.railpassengers.org//site/assets/files/2368/pro.pdf,440,stations,"Provo, UT (PRO)"
2947,2012,2137.0,Purcell,"['\n                    Purcell, OK (PUR)\n                ']",https://www.railpassengers.org//site/assets/files/2372/pur.pdf,441,stations,"Purcell, OK (PUR)"
2948,2013,2431.0,Purcell,"['\n                    Purcell, OK (PUR)\n                ']",https://www.railpassengers.org//site/assets/files/2372/pur.pdf,441,stations,"Purcell, OK (PUR)"
2949,2014,1759.0,Purcell,"['\n                    Purcell, OK (PUR)\n                ']",https://www.railpassengers.org//site/assets/files/2372/pur.pdf,441,stations,"Purcell, OK (PUR)"
2950,2015,1960.0,Purcell,"['\n                    Purcell, OK (PUR)\n                ']",https://www.railpassengers.org//site/assets/files/2372/pur.pdf,441,stations,"Purcell, OK (PUR)"
2951,2016,1693.0,Purcell,"['\n                    Purcell, OK (PUR)\n                ']",https://www.railpassengers.org//site/assets/files/2372/pur.pdf,441,stations,"Purcell, OK (PUR)"
2952,2017,1860.0,Purcell,"['\n                    Purcell, OK (PUR)\n                ']",https://www.railpassengers.org//site/assets/files/2372/pur.pdf,441,stations,"Purcell, OK (PUR)"
2953,2018,1635.0,Purcell,"['\n                    Purcell, OK (PUR)\n                ']",https://www.railpassengers.org//site/assets/files/2372/pur.pdf,441,stations,"Purcell, OK (PUR)"
2954,2012,18294.0,Quantico,"['\n                    Quantico, VA (QAN)\n                ']",https://www.railpassengers.org//site/assets/files/2374/qan.pdf,442,stations,"Quantico, VA (QAN)"
2955,2013,18607.0,Quantico,"['\n                    Quantico, VA (QAN)\n                ']",https://www.railpassengers.org//site/assets/files/2374/qan.pdf,442,stations,"Quantico, VA (QAN)"
2956,2014,18224.0,Quantico,"['\n                    Quantico, VA (QAN)\n                ']",https://www.railpassengers.org//site/assets/files/2374/qan.pdf,442,stations,"Quantico, VA (QAN)"
2957,2015,18446.0,Quantico,"['\n                    Quantico, VA (QAN)\n                ']",https://www.railpassengers.org//site/assets/files/2374/qan.pdf,442,stations,"Quantico, VA (QAN)"
2958,2016,18383.0,Quantico,"['\n                    Quantico, VA (QAN)\n                ']",https://www.railpassengers.org//site/assets/files/2374/qan.pdf,442,stations,"Quantico, VA (QAN)"
2959,2017,18185.0,Quantico,"['\n                    Quantico, VA (QAN)\n                ']",https://www.railpassengers.org//site/assets/files/2374/qan.pdf,442,stations,"Quantico, VA (QAN)"
2960,2018,18948.0,Quantico,"['\n                    Quantico, VA (QAN)\n                ']",https://www.railpassengers.org//site/assets/files/2374/qan.pdf,442,stations,"Quantico, VA (QAN)"
2961,2012,52790.0,Quincy,"['\n                    Quincy, IL (QCY)\n                ']",https://www.railpassengers.org//site/assets/files/2375/qcy.pdf,443,stations,"Quincy, IL (QCY)"
2962,2013,49372.0,Quincy,"['\n                    Quincy, IL (QCY)\n                ']",https://www.railpassengers.org//site/assets/files/2375/qcy.pdf,443,stations,"Quincy, IL (QCY)"
2963,2014,46460.0,Quincy,"['\n                    Quincy, IL (QCY)\n                ']",https://www.railpassengers.org//site/assets/files/2375/qcy.pdf,443,stations,"Quincy, IL (QCY)"
2964,2015,45490.0,Quincy,"['\n                    Quincy, IL (QCY)\n                ']",https://www.railpassengers.org//site/assets/files/2375/qcy.pdf,443,stations,"Quincy, IL (QCY)"
2965,2016,41171.0,Quincy,"['\n                    Quincy, IL (QCY)\n                ']",https://www.railpassengers.org//site/assets/files/2375/qcy.pdf,443,stations,"Quincy, IL (QCY)"
2966,2017,40869.0,Quincy,"['\n                    Quincy, IL (QCY)\n                ']",https://www.railpassengers.org//site/assets/files/2375/qcy.pdf,443,stations,"Quincy, IL (QCY)"
2967,2018,36851.0,Quincy,"['\n                    Quincy, IL (QCY)\n                ']",https://www.railpassengers.org//site/assets/files/2375/qcy.pdf,443,stations,"Quincy, IL (QCY)"
2968,2012,158.4,Raleigh,"['\n                    Raleigh, NC (RGH)\n                ']",https://www.railpassengers.org//site/assets/files/2379/rgh.pdf,444,stations,"Raleigh, NC (RGH)"
2969,2013,154.0,Raleigh,"['\n                    Raleigh, NC (RGH)\n                ']",https://www.railpassengers.org//site/assets/files/2379/rgh.pdf,444,stations,"Raleigh, NC (RGH)"
2970,2014,157.1,Raleigh,"['\n                    Raleigh, NC (RGH)\n                ']",https://www.railpassengers.org//site/assets/files/2379/rgh.pdf,444,stations,"Raleigh, NC (RGH)"
2971,2015,157.3,Raleigh,"['\n                    Raleigh, NC (RGH)\n                ']",https://www.railpassengers.org//site/assets/files/2379/rgh.pdf,444,stations,"Raleigh, NC (RGH)"
2972,2016,152.2,Raleigh,"['\n                    Raleigh, NC (RGH)\n                ']",https://www.railpassengers.org//site/assets/files/2379/rgh.pdf,444,stations,"Raleigh, NC (RGH)"
2973,2017,146.8,Raleigh,"['\n                    Raleigh, NC (RGH)\n                ']",https://www.railpassengers.org//site/assets/files/2379/rgh.pdf,444,stations,"Raleigh, NC (RGH)"
2974,2018,153.8,Raleigh,"['\n                    Raleigh, NC (RGH)\n                ']",https://www.railpassengers.org//site/assets/files/2379/rgh.pdf,444,stations,"Raleigh, NC (RGH)"
2975,2012,2004.0,Randolph,"['\n                    Randolph, VT (RPH)\n                ']",https://www.railpassengers.org//site/assets/files/2380/rph.pdf,445,stations,"Randolph, VT (RPH)"
2976,2013,2009.0,Randolph,"['\n                    Randolph, VT (RPH)\n                ']",https://www.railpassengers.org//site/assets/files/2380/rph.pdf,445,stations,"Randolph, VT (RPH)"
2977,2014,2302.0,Randolph,"['\n                    Randolph, VT (RPH)\n                ']",https://www.railpassengers.org//site/assets/files/2380/rph.pdf,445,stations,"Randolph, VT (RPH)"
2978,2015,2072.0,Randolph,"['\n                    Randolph, VT (RPH)\n                ']",https://www.railpassengers.org//site/assets/files/2380/rph.pdf,445,stations,"Randolph, VT (RPH)"
2979,2016,1940.0,Randolph,"['\n                    Randolph, VT (RPH)\n                ']",https://www.railpassengers.org//site/assets/files/2380/rph.pdf,445,stations,"Randolph, VT (RPH)"
